date,open,high,low,close,volume,Name
2013-05-21,29.9005,30.1073,29.6772,29.9005,1325096,AEE
2013-05-22,29.8426,30.1735,29.152,29.2719,1281221,AEE
2013-05-23,29.0568,29.0982,28.5441,28.8749,1995364,AEE
2013-05-24,28.7425,28.8583,28.4944,28.5606,857862,AEE
2013-05-28,28.6764,28.8914,28.2297,28.4365,1702560,AEE
2013-05-29,28.2545,28.2876,27.6342,27.8989,1899223,AEE
2013-05-30,27.9898,28.5937,27.9898,28.3124,3121260,AEE
2013-05-31,28.2214,28.5606,28.147,28.1553,2322472,AEE
2013-06-03,28.2132,28.2338,27.7305,28.0229,1911977,AEE
2013-06-04,28.0064,28.1863,27.8575,28.1387,2672022,AEE
2013-06-05,28.0312,28.2525,27.9568,28.1635,4272186,AEE
2013-06-06,28.1305,28.3662,27.9195,28.2876,4886394,AEE
2013-06-07,28.3703,28.9369,28.3372,28.8749,3485004,AEE
2013-06-10,28.9,28.9669,28.5402,28.6657,2533214,AEE
2013-06-11,28.4481,28.5988,28.2892,28.3059,1386773,AEE
2013-06-12,28.4147,28.5486,27.762,27.762,1480259,AEE
2013-06-13,27.7369,28.3728,27.7202,28.3561,1284208,AEE
2013-06-14,28.172,28.6824,28.172,28.5318,1296501,AEE
2013-06-17,28.6824,28.8832,28.4732,28.6071,1517362,AEE
2013-06-18,28.6657,28.9753,28.5486,28.9167,1700679,AEE
2013-06-19,28.9,28.9753,28.2222,28.2222,1204860,AEE
2013-06-20,27.988,28.0465,27.26,27.3437,2032642,AEE
2013-06-21,27.511,27.8875,27.0592,27.7537,2146152,AEE
2013-06-24,27.5027,27.7035,27.1596,27.4357,1609603,AEE
2013-06-25,27.6449,28.0967,27.4274,27.9545,1498999,AEE
2013-06-26,28.1386,28.3645,27.9378,28.3143,1173328,AEE
2013-06-27,28.4063,28.8079,28.4063,28.7661,2294007,AEE
2013-06-28,28.6406,29.0087,28.5569,28.8163,1876054,AEE
2013-07-01,28.8163,28.8832,28.3979,28.4063,1653288,AEE
2013-07-02,28.3477,28.6071,28.3394,28.5067,1622251,AEE
2013-07-03,28.3979,28.5234,28.2976,28.3561,607148,AEE
