date,open,high,low,close,volume,Name
2013-05-21,29.1352,29.2526,28.9364,29.0448,3339437,STI
2013-05-22,28.9184,29.5417,28.5389,28.8009,7967885,STI
2013-05-23,28.548,28.819,28.3763,28.6835,7657590,STI
2013-05-24,28.557,28.9184,28.2318,28.8551,3355152,STI
2013-05-28,29.2707,29.5598,29.0448,29.2165,6126417,STI
2013-05-29,29.0352,29.3162,28.9174,28.999,5603737,STI
2013-05-30,29.0896,29.7602,28.9446,29.5427,4744932,STI
2013-05-31,29.4702,29.5518,29.0806,29.0806,4234075,STI
2013-06-03,29.1259,29.3116,28.5822,29.2165,4808299,STI
2013-06-04,29.2255,29.6062,28.9356,29.0171,3896068,STI
2013-06-05,28.9446,29.1531,28.5459,28.5912,6889700,STI
2013-06-06,28.5459,28.9084,28.4099,28.8902,3635811,STI
2013-06-07,29.0081,29.2709,28.8177,29.2255,3264664,STI
2013-06-10,29.3434,29.5201,29.1077,29.3977,3790621,STI
2013-06-11,29.0352,29.1984,28.6456,28.7271,4326305,STI
2013-06-12,28.9446,28.999,28.3828,28.3918,4081278,STI
2013-06-13,28.419,29.0171,28.3465,28.9537,3730948,STI
2013-06-14,28.6184,28.7906,27.975,28.1743,3981485,STI
2013-06-17,28.3465,28.5414,28.1879,28.4099,3310067,STI
2013-06-18,28.4462,28.8948,28.3646,28.7724,2635905,STI
2013-06-19,28.6999,28.7634,28.2921,28.3193,3957502,STI
2013-06-20,28.0475,28.5278,27.8662,28.0384,7123635,STI
2013-06-21,28.2378,28.5006,28.0565,28.3012,6096290,STI
2013-06-24,27.984,27.984,27.3406,27.5672,6624654,STI
2013-06-25,27.9025,28.3964,27.7393,28.2921,3438012,STI
2013-06-26,28.6093,28.7815,28.3193,28.419,5013751,STI
2013-06-27,28.6093,28.8721,28.4371,28.7271,4214791,STI
2013-06-28,28.6637,28.7634,28.3193,28.6093,3355946,STI
2013-07-01,28.8087,29.1984,28.6637,28.9899,2893955,STI
2013-07-02,28.9174,29.6379,28.8902,29.4612,5384583,STI
2013-07-03,29.1621,29.9052,29.0081,29.8327,4400650,STI
2013-07-05,30.1136,31.1377,29.9868,31.0924,6692844,STI
2013-07-08,31.2645,31.3461,30.748,30.8658,3917273,STI
2013-07-09,30.7842,31.3914,30.5849,31.1105,6502259,STI
2013-07-10,31.1377,31.1739,30.5758,30.748,4267229,STI
2013-07-11,31.1649,31.2192,30.1499,30.2133,4667474,STI
2013-07-12,30.2677,30.7842,30.2677,30.7842,2955586,STI
2013-07-15,30.8477,31.0063,30.4308,30.893,2691867,STI
2013-07-16,30.8839,30.9927,29.9596,30.3311,3130553,STI
2013-07-17,30.3764,30.7027,30.2677,30.6483,2632472,STI
