date,open,high,low,close,volume,Name
2013-05-21,39.8231,40.8575,39.8145,40.5989,2564195,NUE
2013-05-22,40.6851,40.8575,39.1766,39.7369,3553530,NUE
2013-05-23,39.1508,39.5559,38.9784,39.3921,1841409,NUE
2013-05-24,39.0818,39.3921,38.8404,38.9784,1160742,NUE
2013-05-28,39.4007,39.9438,39.2456,39.78,2190258,NUE
2013-05-29,39.4093,39.711,39.1852,39.418,1841840,NUE
2013-05-30,39.4869,39.7024,39.2714,39.3404,1228466,NUE
2013-05-31,39.1508,39.4654,38.3664,38.3664,2473400,NUE
2013-06-03,38.487,38.8835,38.1767,38.7542,1775048,NUE
2013-06-04,38.7629,39.237,38.4698,38.9266,1700311,NUE
2013-06-05,38.6853,38.9611,38.194,38.2198,1307599,NUE
2013-06-06,38.2457,38.4353,37.9268,38.3405,1551501,NUE
2013-06-07,38.4526,38.7483,37.9221,38.3491,1534333,NUE
2013-06-10,38.2888,38.5388,38.0388,38.2457,1741061,NUE
2013-06-11,37.6595,37.9699,37.4613,37.6078,1987560,NUE
2013-06-12,37.8406,38.0991,37.4871,37.8578,2497470,NUE
2013-06-13,37.5475,39.1723,37.5475,38.9956,3579834,NUE
2013-06-14,39.0473,39.1464,38.2112,38.5301,2172188,NUE
2013-06-17,38.7887,39.0904,38.5301,38.7715,2087057,NUE
2013-06-18,38.7111,38.9482,38.4526,38.6767,2371889,NUE
2013-06-19,38.5732,39.0559,38.4612,38.6594,1684612,NUE
2013-06-20,38.125,39.0042,37.7371,37.9268,3213965,NUE
2013-06-21,38.2974,38.5301,37.7285,37.9268,2767291,NUE
2013-06-24,37.8139,37.8313,36.7012,37.4923,2347766,NUE
2013-06-25,37.9008,38.1529,37.4049,37.9704,1744981,NUE
2013-06-26,38.1442,38.1442,37.3619,37.953,1657847,NUE
2013-06-27,38.2051,38.7614,38.2051,38.3181,1353251,NUE
2013-06-28,38.3181,38.3963,37.6313,37.6574,2244794,NUE
2013-07-01,37.9704,38.405,37.8661,38.1095,1430668,NUE
2013-07-02,37.9878,38.2746,37.5618,38.0747,1634256,NUE
2013-07-03,37.7096,38.0747,37.5792,37.8574,878236,NUE
2013-07-05,38.1703,38.2894,37.4749,38.1181,963177,NUE
2013-07-08,38.3529,38.5528,37.9878,38.1442,1337482,NUE
2013-07-09,38.5093,39.1439,38.5093,38.9353,1846760,NUE
2013-07-10,38.9614,39.0917,38.0486,38.3876,2165886,NUE
2013-07-11,39.1178,39.9784,39.0048,39.6568,2836603,NUE
2013-07-12,39.5351,39.6394,38.7701,39.0135,1931220,NUE
2013-07-15,38.8744,39.5351,38.831,39.3612,1112358,NUE
2013-07-16,39.4829,39.5507,38.5702,38.9092,1350810,NUE
2013-07-17,39.1526,39.4916,39.0396,39.3699,1406157,NUE
2013-07-18,39.3699,40.1784,39.2482,39.6829,2244134,NUE
2013-07-19,39.7872,39.8741,38.9787,39.6742,3222536,NUE
2013-07-22,39.7872,40.2305,39.7872,40.048,1388739,NUE
2013-07-23,40.3261,40.5608,40.1218,40.4218,1697660,NUE
2013-07-24,40.2218,40.2218,39.4916,39.848,2414712,NUE
2013-07-25,39.7785,40.5521,39.6568,40.5087,2015626,NUE
2013-07-26,40.2566,40.7955,40.1523,40.7782,1551545,NUE
2013-07-29,40.7434,40.9259,40.3174,40.6912,1645334,NUE
2013-07-30,40.6912,40.8999,40.2488,40.6738,1321257,NUE
2013-07-31,40.6999,41.152,40.6217,40.6652,1980361,NUE
2013-08-01,41.0042,41.2215,40.7782,40.9781,1056075,NUE
2013-08-02,40.8825,41.0389,40.5087,41.0216,1572706,NUE
2013-08-05,40.9868,40.9868,40.5174,40.5869,1176785,NUE
2013-08-06,40.5348,40.6652,40.3087,40.4218,1641515,NUE
2013-08-07,40.3174,40.6217,40.0393,40.2044,1439526,NUE
2013-08-08,40.6043,41.4649,40.5869,41.1346,2180856,NUE
2013-08-09,41.291,43.1687,41.2737,42.7862,4299667,NUE
2013-08-12,42.7167,43.1948,42.0908,42.282,3265062,NUE
2013-08-13,42.4646,42.5776,41.6388,41.8474,2125404,NUE
2013-08-14,41.8474,42.1864,41.4823,41.4823,1888578,NUE
2013-08-15,41.065,41.2128,40.7086,41.0563,1782498,NUE
2013-08-16,40.9086,41.1606,40.6217,40.7869,1703961,NUE
2013-08-19,40.7173,40.7695,40.0219,40.1349,1609866,NUE
2013-08-20,40.0132,40.6825,39.8393,40.4044,1656048,NUE
2013-08-21,40.2566,40.3087,39.6011,39.7524,1197245,NUE
2013-08-22,39.9436,40.7434,39.8828,40.387,1201065,NUE
2013-08-23,40.4739,40.5927,40.1088,40.2653,1379104,NUE
2013-08-26,40.3609,40.6173,40.161,40.2044,1242428,NUE
2013-08-27,39.7437,39.8871,39.4568,39.5785,2222235,NUE
2013-08-28,39.5612,39.8741,39.396,39.6916,1555770,NUE
2013-08-29,39.5177,40.0914,39.4134,39.7437,1314481,NUE
2013-08-30,39.8046,39.9784,39.396,39.5438,1748861,NUE
2013-09-03,39.9958,40.3435,39.5438,39.7089,1614739,NUE
2013-09-04,39.6307,40.3087,39.5526,40.2914,1088174,NUE
2013-09-05,40.2827,40.7173,40.2654,40.5087,1430271,NUE
2013-09-06,40.6565,40.8129,40.0393,40.5174,1761629,NUE
2013-09-09,40.7173,41.5344,40.6912,41.4475,1595968,NUE
2013-09-10,41.6735,42.169,41.491,41.6996,1410291,NUE
2013-09-11,41.6474,42.3863,41.491,42.3168,1876860,NUE
2013-09-12,42.0734,42.1429,41.8387,42.0299,1688669,NUE
2013-09-13,42.0039,42.1256,41.7605,41.9865,1443032,NUE
2013-09-16,42.6037,42.7449,42.4472,42.6732,3054333,NUE
2013-09-17,42.7341,43.5773,42.6993,43.0035,2738532,NUE
2013-09-18,43.0209,44.3944,42.7949,44.2205,3559608,NUE
2013-09-19,44.3248,44.5509,43.6381,43.6381,2707236,NUE
2013-09-20,43.6294,43.9337,43.5686,43.7859,3008246,NUE
2013-09-23,43.6468,43.925,43.3512,43.3599,3727330,NUE
2013-09-24,43.386,43.8728,43.2904,43.725,2667164,NUE
2013-09-25,43.8454,43.8629,43.3288,43.3288,1735432,NUE
2013-09-26,43.3813,43.6178,42.7683,43.1887,1721762,NUE
2013-09-27,42.8822,42.926,42.348,42.7333,1398958,NUE
2013-09-30,42.2605,43.2675,42.1116,42.926,1755875,NUE
2013-10-01,42.8121,43.4426,42.6808,42.8734,1399984,NUE
2013-10-02,42.6107,42.9873,42.5494,42.7596,2198536,NUE
2013-10-03,42.7596,43.0048,42.1904,42.4181,1947360,NUE
2013-10-04,42.4181,42.8034,42.2079,42.7158,1360883,NUE
2013-10-07,42.2867,42.7596,42.0328,42.5056,1151076,NUE
2013-10-08,42.5319,42.6878,41.9277,42.0503,1340707,NUE
2013-10-09,42.2079,42.2079,41.4811,41.665,1678617,NUE
2013-10-10,41.989,42.3918,41.954,42.3655,1976831,NUE
2013-10-11,42.3393,42.9873,42.2955,42.8472,1258976,NUE
2013-10-14,42.5494,43.3288,42.5407,43.1536,1302648,NUE
2013-10-15,43.1186,44.0381,43.1186,43.3288,2339206,NUE
2013-10-16,43.8367,44.0731,43.3463,43.6265,1904239,NUE
2013-10-17,43.7579,44.6073,43.1712,44.4759,2564897,NUE
2013-10-18,44.6511,44.8787,44.222,44.7386,2703357,NUE
2013-10-21,44.8262,45.0889,44.1169,44.4234,1831236,NUE
2013-10-22,44.5722,45.2115,44.511,45.0276,1631952,NUE
2013-10-23,44.6686,44.9891,44.1519,44.8174,1177757,NUE
2013-10-24,45.0451,45.3604,44.8875,44.9663,1206188,NUE
2013-10-25,44.9663,45.0451,44.7474,45.0101,1352405,NUE
2013-10-28,44.8787,45.1064,44.5985,44.7737,919937,NUE
2013-10-29,44.9138,45.1852,44.6861,45.1414,1566934,NUE
2013-10-30,45.0889,45.229,44.7124,44.9926,1257791,NUE
2013-10-31,44.9225,45.7719,44.7999,45.3341,1818688,NUE
2013-11-01,45.4392,46.5776,45.3604,46.1923,2349873,NUE
2013-11-04,46.4462,46.9278,46.4462,46.6739,1869366,NUE
2013-11-05,46.4199,47.0592,46.0259,46.8665,1743088,NUE
2013-11-06,47.0329,47.4445,46.9016,47.3657,1558145,NUE
2013-11-07,47.5145,47.5496,46.7702,46.8578,1731714,NUE
2013-11-08,46.8578,47.9261,46.6914,47.8298,1543839,NUE
2013-11-11,47.8385,47.8385,47.4795,47.6984,986266,NUE
2013-11-12,47.5583,47.5583,46.7002,47.0942,1177749,NUE
2013-11-13,46.2536,46.3762,45.5618,45.877,4295866,NUE
2013-11-14,46.0609,46.7002,45.6056,46.4988,2436543,NUE
2013-11-15,46.6038,47.1205,46.4725,46.9453,1268192,NUE
2013-11-18,46.5776,46.8665,46.1747,46.4199,1231896,NUE
2013-11-19,46.3849,46.9716,46.3061,46.5951,1236271,NUE
2013-11-20,46.6826,46.9453,45.9996,46.1485,1235516,NUE
2013-11-21,46.3586,46.4988,45.9909,46.455,994367,NUE
2013-11-22,45.877,46.0258,45.0798,45.5092,1660967,NUE
2013-11-25,45.5005,45.5092,45.0714,45.2378,1113737,NUE
2013-11-26,45.1239,45.229,44.8087,44.9926,1494297,NUE
2013-11-27,45.1502,45.3429,44.5898,44.6335,1273718,NUE
2013-11-29,44.8875,45.0276,44.1519,44.7124,1012429,NUE
2013-12-02,44.7912,44.7912,44.2658,44.3183,1307883,NUE
2013-12-03,44.3708,44.9313,44.0731,44.2658,1715554,NUE
2013-12-04,44.2833,45.5267,44.1992,45.0714,2124597,NUE
2013-12-05,45.0714,45.5793,44.9575,45.4129,1860264,NUE
2013-12-06,45.807,46.0609,45.4523,45.7194,1288738,NUE
2013-12-09,45.7019,46.1135,45.7019,45.9821,1068367,NUE
2013-12-10,46.0522,46.4024,45.8157,46.2973,1596819,NUE
2013-12-11,46.2973,46.2973,44.9882,45.0539,1773845,NUE
2013-12-12,44.905,45.0977,44.6686,44.8525,1077515,NUE
2013-12-13,44.905,45.2903,44.8875,45.1765,1094933,NUE
2013-12-16,45.2728,45.7369,45.0977,45.5793,1827077,NUE
2013-12-17,45.4917,45.5793,44.6073,45.1064,1980501,NUE
2013-12-18,45.2816,45.3253,44.1257,45.2203,1960954,NUE
2013-12-19,45.194,46.1222,45.0977,45.877,1617334,NUE
2013-12-20,46.0259,46.1923,45.4917,45.5267,2018635,NUE
2013-12-23,45.8157,46.0522,45.5705,45.9033,1394450,NUE
2013-12-24,46.0522,46.8403,45.912,46.6914,856695,NUE
2013-12-26,46.779,47.1292,46.7089,46.9804,1089483,NUE
2013-12-27,47.2185,47.7299,47.0906,47.6153,1850691,NUE
2013-12-30,47.5095,47.7652,47.095,47.1656,1167207,NUE
2013-12-31,47.1656,47.4477,46.901,47.0686,1210910,NUE
2014-01-02,46.9892,47.0686,46.3014,46.4954,1611326,NUE
2014-01-03,46.5131,46.6806,46.3014,46.5395,849045,NUE
2014-01-06,46.663,46.7335,46.0281,46.3191,1459607,NUE
2014-01-07,46.3984,46.8393,46.372,46.5483,1725472,NUE
2014-01-08,46.5307,47.0862,46.2397,46.7952,2121278,NUE
2014-01-09,47.0157,47.0509,46.3103,46.5042,1684222,NUE
2014-01-10,46.6277,46.7247,46.1868,46.6894,1410681,NUE
2014-01-13,46.5395,46.7732,45.3491,45.4461,2306439,NUE
2014-01-14,45.3756,45.6048,44.8113,45.4726,2686427,NUE
2014-01-15,45.4373,45.7459,45.2257,45.4461,1576843,NUE
2014-01-16,45.5255,45.8077,45.402,45.693,1501517,NUE
2014-01-17,45.7812,45.9399,45.2345,45.305,3290344,NUE
2014-01-21,45.4726,45.4814,44.4586,44.7495,2357190,NUE
2014-01-22,44.8818,45.0405,44.4321,44.7054,2034260,NUE
2014-01-23,44.5644,44.6261,44.0265,44.2293,1848033,NUE
2014-01-24,43.903,43.9207,42.8714,42.9948,3238140,NUE
2014-01-27,43.0125,43.277,42.3511,42.695,2667062,NUE
2014-01-28,43.2064,44.9347,42.5451,43.1976,3572213,NUE
2014-01-29,42.6421,43.083,42.166,42.7038,3126404,NUE
2014-01-30,42.9155,43.0301,42.1836,42.8449,1976554,NUE
2014-01-31,42.4834,43.0654,42.1219,42.6333,1873355,NUE
2014-02-03,42.5451,42.7303,41.0461,41.1078,2372091,NUE
2014-02-04,41.3988,41.5046,40.905,41.2489,2315056,NUE
2014-02-05,41.293,41.7251,41.1342,41.6105,2149363,NUE
2014-02-06,41.6281,42.695,41.584,42.6068,3534711,NUE
2014-02-07,42.8449,43.0036,42.1748,42.7215,2262626,NUE
2014-02-10,42.7303,42.7656,42.3511,42.5099,1848300,NUE
2014-02-11,42.5804,43.2682,42.4834,43.1183,4280176,NUE
2014-02-12,43.3123,44.5291,43.3123,44.291,3062957,NUE
2014-02-13,43.8766,44.5996,43.8501,44.5732,1619445,NUE
2014-02-14,44.5644,45.3227,44.485,45.261,1600168,NUE
2014-02-18,45.2345,45.4549,45.0052,45.261,1856267,NUE
2014-02-19,45.0141,45.402,44.6437,44.679,2038094,NUE
2014-02-20,44.6525,45.1022,44.4938,45.0493,1425789,NUE
2014-02-21,45.1287,45.1728,44.4233,44.4586,1939496,NUE
2014-02-24,44.5467,44.5467,43.8149,43.8237,1858322,NUE
2014-02-25,43.6826,43.7971,42.9066,43.4181,2132937,NUE
2014-02-26,43.5239,43.9559,43.3916,43.7002,1250401,NUE
2014-02-27,43.7708,44.4762,43.7708,44.4056,1184336,NUE
2014-02-28,44.3616,44.6173,43.9559,44.2998,1180985,NUE
2014-03-03,43.9912,44.2822,43.4622,43.7002,1813946,NUE
2014-03-04,44.1323,44.6966,44.0882,44.6085,1552356,NUE
2014-03-05,44.5203,44.8642,44.3263,44.776,1187394,NUE
2014-03-06,44.9435,45.358,44.5203,44.6085,2487950,NUE
2014-03-07,44.7231,44.7672,44.0265,44.2205,2197043,NUE
2014-03-10,43.9736,44.1411,43.5327,43.7179,1836378,NUE
2014-03-11,43.9912,44.0089,43.4798,43.5327,1648810,NUE
2014-03-12,43.4181,43.7884,43.1359,43.1624,1938485,NUE
2014-03-13,43.277,43.5856,42.5364,42.8978,2471696,NUE
2014-03-14,42.4305,42.7832,42.2189,42.7656,3050895,NUE
2014-03-17,43.0213,43.9912,43.0213,43.6209,2087045,NUE
2014-03-18,43.4798,44.0882,43.2417,43.9912,2478511,NUE
2014-03-19,43.9648,43.9648,43.4622,43.7091,1881999,NUE
2014-03-20,43.4533,43.9119,43.2814,43.8942,1380649,NUE
2014-03-21,44.2028,45.6084,44.0353,45.1728,5484611,NUE
2014-03-24,45.2257,45.3403,44.4497,44.8906,2028903,NUE
2014-03-25,45.1816,45.596,45.0758,45.2521,1835914,NUE
2014-03-26,45.6048,45.8341,44.7143,44.7143,1976162,NUE
2014-03-27,44.7054,44.8741,44.3767,44.581,1415646,NUE
2014-03-28,44.7853,44.8652,44.2612,44.4655,1452201,NUE
2014-03-31,44.7409,45.1051,44.6165,44.8919,1459631,NUE
2014-04-01,45.1228,45.2738,44.7897,44.9718,1584282,NUE
2014-04-02,44.9541,45.5048,44.9097,45.4071,1378461,NUE
2014-04-03,45.4781,46.171,45.3727,45.789,1480256,NUE
2014-04-04,46.091,46.3484,45.1761,45.3893,1750147,NUE
2014-04-07,45.3804,45.7002,44.8208,45.1761,1485322,NUE
2014-04-08,45.3627,46.1088,45.2294,45.8068,2282445,NUE
2014-04-09,46.02,46.8372,46.0022,46.6417,1842566,NUE
2014-04-10,46.6151,46.6151,45.3804,45.4781,2116013,NUE
2014-04-11,45.1228,45.416,44.7231,45.0251,2165562,NUE
2014-04-14,45.5137,46.2776,45.416,46.0377,2035035,NUE
2014-04-15,45.9134,45.9311,44.9292,45.9045,1700853,NUE
2014-04-16,46.1799,46.3753,45.5936,46.3753,1987774,NUE
2014-04-17,46.1443,46.7039,46.0022,46.3131,3070014,NUE
2014-04-21,46.2776,46.5973,46.0288,46.2331,1703551,NUE
2014-04-22,46.6684,46.6684,46.0466,46.4019,1829628,NUE
2014-04-23,46.3486,46.775,46.0555,46.6684,2335822,NUE
2014-04-24,46.6684,46.6684,45.3982,45.7357,2630261,NUE
2014-04-25,45.3893,46.0111,45.1495,45.3982,1921884,NUE
2014-04-28,45.3893,45.4248,44.6432,45.0607,1722261,NUE
2014-04-29,45.3271,45.9223,45.1228,45.8867,1906702,NUE
2014-04-30,45.718,46.0467,45.6203,45.9667,1321751,NUE
2014-05-01,45.8778,46.3264,45.6469,46.091,1183659,NUE
2014-05-02,46.1887,46.926,46.0733,46.4996,1304867,NUE
2014-05-05,46.3131,46.3841,45.6558,45.94,1210841,NUE
2014-05-06,45.9844,46.0999,45.6203,45.6558,757096,NUE
2014-05-07,45.7446,46.6329,45.7446,46.5973,1606555,NUE
2014-05-08,46.5351,46.9793,46.02,46.2154,1025573,NUE
2014-05-09,46.0821,46.2154,45.6647,45.8867,1044605,NUE
2014-05-12,46.3131,47.2457,46.2776,47.2191,1430937,NUE
2014-05-13,47.1747,47.2724,46.6417,46.7394,1226388,NUE
2014-05-14,46.8816,47.4056,46.7927,47.0326,1379424,NUE
2014-05-15,46.9882,47.0148,45.9223,46.3397,1152244,NUE
2014-05-16,46.2687,46.5174,45.7535,46.3131,1165642,NUE
2014-05-19,46.2243,46.6151,46.2065,46.5707,1167439,NUE
2014-05-20,46.2598,46.5263,45.3716,45.567,1309783,NUE
2014-05-21,45.7446,46.02,45.2383,45.6203,1952567,NUE
2014-05-22,45.7446,45.8068,45.1761,45.2472,1782178,NUE
2014-05-23,45.3538,45.7624,45.1761,45.718,999600,NUE
2014-05-27,45.7979,46.2154,45.6824,46.1088,851989,NUE
2014-05-28,46.1266,46.2776,45.4959,45.5403,1008444,NUE
2014-05-29,45.6291,45.9844,45.2881,45.9223,1189108,NUE
2014-05-30,45.5314,45.6114,44.8031,44.9718,1892035,NUE
